SITEVISITID,REGION,ISLAND,SITE,REEF_ZONE,DEPTH_BIN,MISSIONID,OBS_YEAR,DATE_,HABITAT_CODE,LATITUDE_LOV,LONGITUDE_LOV,EXCLUDE_FLAG,new_MIN_DEPTH_M,new_MAX_DEPTH_M,Benthic,Fish,SEC_NAME,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,TUT2012,OTHER_AREA_GROUPING,SPECIAL_PROJ_YN,SPECIAL_PROJ_DESCRIPTION
12934,MHI,Hawaii,HAW-04252,Forereef,Deep,SE1902_MHI_LEG2,2019,7/12/2019,AGR,19.89144,-155.9099,0,20.4206,21.03017,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
9897,MHI,Hawaii,HAW-02832,Forereef,Shallow,HA1606,2016,8/11/2016,AGR,19.1718,-155.9097,0,3.9,5.8,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
9906,MHI,Hawaii,HAW-02787,Forereef,Mid,HA1606,2016,8/11/2016,AGR,19.17621,-155.9096,0,10.2,12.4,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
6007,MHI,Hawaii,HAW-00526,Forereef,Mid,HA1304,2013,8/8/2013,AGR,19.89859303,-155.9091576,0,7.5,7.6,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9901,MHI,Hawaii,HAW-03084,Forereef,Shallow,HA1606,2016,8/11/2016,PPR,19.16825,-155.909,0,3.962207,4.876562,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,0,
13063,MHI,Hawaii,HAW-04292,Forereef,Mid,SE1902_MHI_LEG2,2019,7/19/2019,AGR,19.39182,-155.9089,0,12.49619,13.41055,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
12926,MHI,Hawaii,HAW-04300,Forereef,Deep,SE1902_MHI_LEG2,2019,7/11/2019,AGR,19.19076,-155.9086,0,17.67754,21.33496,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7541,MHI,Hawaii,HAW-02421,Forereef,Mid,HA1503,2015,6/18/2015,AGR,19.191109,-155.908541,0,18,23,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12924,MHI,Hawaii,HAW-03708,Forereef,Mid,SE1902_MHI_LEG2,2019,7/11/2019,AGR,19.18879,-155.9085,0,10.1,14.2,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
9896,MHI,Hawaii,HAW-02806,Forereef,Mid,HA1606,2016,8/11/2016,AGR,19.18992,-155.9075,0,8.2,10,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
12942,MHI,Hawaii,HAW-03774,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/12/2019,AGR,19.89396,-155.9072,0,5.48,7,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7540,MHI,Hawaii,HAW-02408,Forereef,Deep,HA1503,2015,6/18/2015,AGR,19.194486,-155.90719,0,8.5,14,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7530,MHI,Hawaii,HAW-02233,Forereef,Mid,HA1503,2015,6/18/2015,ROB,19.40696,-155.907169,0,9.6,17.9,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6012,MHI,Hawaii,HAW-00617,Forereef,Shallow,HA1304,2013,8/8/2013,AGR,19.89316491,-155.9063213,0,3,6,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12935,MHI,Hawaii,HAW-04272,Forereef,Mid,SE1902_MHI_LEG2,2019,7/12/2019,AGR,19.90434,-155.9062,0,12.80098,14.3249,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
12928,MHI,Hawaii,HAW-04277,Forereef,Mid,SE1902_MHI_LEG2,2019,7/11/2019,AGR,19.07632,-155.905,0,11.27705,12.49619,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
13059,MHI,Hawaii,HAW-03718,Forereef,Mid,SE1902_MHI_LEG2,2019,7/19/2019,AGR,19.38735,-155.9049,0,13,13.1,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7558,MHI,Hawaii,HAW-02454,Forereef,Shallow,HA1503,2015,6/19/2015,AGR,19.07713,-155.904631,0,4.2,6,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9905,MHI,Hawaii,HAW-02770,Forereef,Deep,HA1606,2016,8/11/2016,AGR,19.20731,-155.9037,0,20,32,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
9960,MHI,Hawaii,HAW-03009,Forereef,Deep,HA1606,2016,8/15/2016,AGR,20.21626,-155.9036,0,20.4206,22.24931,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,0,
9898,MHI,Hawaii,HAW-03057,Forereef,Mid,HA1606,2016,8/11/2016,ROB,19.38397,-155.9034,0,11.58183,12.80098,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,0,
9900,MHI,Hawaii,HAW-03008,Forereef,Deep,HA1606,2016,8/11/2016,ROB,19.20787,-155.9032,0,19.20146,22.85888,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,0,
7529,MHI,Hawaii,HAW-02413,Forereef,Deep,HA1503,2015,6/18/2015,AGR,19.221516,-155.903135,0,17.6,23,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9904,MHI,Hawaii,HAW-02838,Forereef,Shallow,HA1606,2016,8/11/2016,ROB,19.22707,-155.9024,0,3.7,6.2,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
7526,MHI,Hawaii,HAW-02151,Forereef,Shallow,HA1503,2015,6/18/2015,ROB,19.383239,-155.902258,0,5.8,7.6,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7539,MHI,Hawaii,HAW-01824,Forereef,Mid,HA1503,2015,6/18/2015,AGR,19.229177,-155.901983,0,9.6,16,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12938,MHI,Hawaii,HAW-04253,Forereef,Deep,SE1902_MHI_LEG2,2019,7/12/2019,AGR,19.91259,-155.9014,0,18.59189,19.20146,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7549,MHI,Hawaii,HAW-01887,Forereef,Mid,HA1503,2015,6/19/2015,AGR,19.076333,-155.901256,0,10.6,11.7,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7533,MHI,Hawaii,HAW-02449,Forereef,Shallow,HA1503,2015,6/18/2015,ROB,19.218277,-155.901028,0,3.9,4.5,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9936,MHI,Hawaii,HAW-02818,Forereef,Mid,HA1606,2016,8/14/2016,AGR,19.91066,-155.9009,0,13.4,16.8,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
9903,MHI,Hawaii,HAW-02808,Forereef,Mid,HA1606,2016,8/11/2016,AGR,19.25384,-155.9005,0,13.7,20.2,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
13057,MHI,Hawaii,HAW-03759,Forereef,Mid,SE1902_MHI_LEG2,2019,7/19/2019,AGR,19.20974,-155.9002,0,7.3,9.1,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7544,MHI,Hawaii,HAW-02390,Forereef,Mid,HA1503,2015,6/18/2015,AGR,19.257267,-155.900001,0,14.2,18.5,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,MAYBE,Mabe Rebreather
7545,MHI,Hawaii,HAW-02390,Forereef,Mid,HA1503,2015,6/18/2015,AGR,19.257267,-155.900001,0,13.3,17.6,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12931,MHI,Hawaii,HAW-03716,Forereef,Mid,SE1902_MHI_LEG2,2019,7/11/2019,AGR,19.24286,-155.8999,0,12.2,19,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7537,MHI,Hawaii,HAW-02386,Forereef,Mid,HA1503,2015,6/18/2015,AGR,19.372795,-155.89885,0,10.5,11.7,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7528,MHI,Hawaii,HAW-02248,Forereef,Mid,HA1503,2015,6/18/2015,AGR,19.238813,-155.898787,0,8.2,11.6,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6006,MHI,Hawaii,HAW-00583,Forereef,Shallow,HA1304,2013,8/8/2013,AGR,19.91123286,-155.8969777,0,2,2.4,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9956,MHI,Hawaii,HAW-02773,Forereef,Deep,HA1606,2016,8/15/2016,AGR,20.13878,-155.8966,0,19.1,28.7,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
9899,MHI,Hawaii,HAW-03087,Forereef,Shallow,HA1606,2016,8/11/2016,ROB,19.26251,-155.896,0,5.181347,6.400488,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,0,
12923,MHI,Hawaii,HAW-03767,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/11/2019,ROB,19.26257,-155.8957,0,2.7,5.5,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
13058,MHI,Hawaii,HAW-03401,Forereef,Deep,SE1902_MHI_LEG2,2019,7/19/2019,AGR,19.36521,-155.8949,0,18,23.2,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7532,MHI,Hawaii,HAW-02263,Forereef,Deep,HA1503,2015,6/18/2015,AGR,19.272309,-155.893603,0,21,29,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9961,MHI,Hawaii,HAW-03077,Forereef,Mid,HA1606,2016,8/15/2016,ROB,20.13448,-155.8935,0,9.143554,11.27705,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,0,
12943,MHI,Hawaii,HAW-03732,Forereef,Mid,SE1902_MHI_LEG2,2019,7/12/2019,AGR,19.92419,-155.8934,0,9.1,13.1,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
12936,MHI,Hawaii,HAW-04257,Forereef,Mid,SE1902_MHI_LEG2,2019,7/12/2019,AGR,19.92087,-155.8932,0,9.753124,10.66748,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
6005,MHI,Hawaii,HAW-00549,Forereef,Mid,HA1304,2013,8/8/2013,AGR,19.91792388,-155.8931737,0,6.7,6.9,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9957,MHI,Hawaii,HAW-02802,Forereef,Mid,HA1606,2016,8/15/2016,AGR,20.12863,-155.8922,0,8.5,10.3,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
9895,MHI,Hawaii,HAW-02805,Forereef,Mid,HA1606,2016,8/11/2016,ROB,19.2772,-155.8921,0,9.8,13.1,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
7542,MHI,Hawaii,HAW-02278,Forereef,Deep,HA1503,2015,6/18/2015,RRB,19.357144,-155.891729,0,20.9,27.6,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7543,MHI,Hawaii,HAW-02278,Forereef,Deep,HA1503,2015,6/18/2015,RRB,19.357144,-155.891729,0,21.8,27.9,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,MAYBE,Mabe Rebreather
9894,MHI,Hawaii,HAW-02761,Forereef,Deep,HA1606,2016,8/11/2016,RRB,19.30181,-155.8907,0,18.8,30.5,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
12930,MHI,Hawaii,HAW-03396,Forereef,Deep,SE1902_MHI_LEG2,2019,7/11/2019,AGR,19.32501,-155.8905,0,20.1,23.8,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
9947,MHI,Hawaii,HAW-03115,Forereef,Shallow,HA1606,2016,8/14/2016,PAV,19.92627,-155.8901,0,2.438281,3.962207,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,0,
5938,MHI,Hawaii,HAW-01468,Forereef,Shallow,HA1304,2013,8/3/2013,NA,20.24428267,-155.8900548,0,NA,6.400487656,1,0,HAW_HAMAKUA,RANDOM,RAMP_BASIC,2013,NA,NA,0,
5934,MHI,Hawaii,HAW-00460,Forereef,Shallow,HA1304,2013,8/3/2013,ROB,20.24361681,-155.8899036,0,5.5,6,0,1,HAW_HAMAKUA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7538,MHI,Hawaii,HAW-01988,Forereef,Shallow,HA1503,2015,6/18/2015,ROB,19.302749,-155.889545,0,4.2,6.1,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9937,MHI,Hawaii,HAW-02844,Forereef,Shallow,HA1606,2016,8/14/2016,APS,19.91677,-155.8895,0,2.3,3.3,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
6018,MHI,Hawaii,HAW-01619,Forereef,Shallow,HA1304,2013,8/8/2013,AGR,19.9272578,-155.8894908,0,2.743066138,5.18134715,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2013,NA,NA,0,
12922,MHI,Hawaii,HAW-03739,Forereef,Mid,SE1902_MHI_LEG2,2019,7/11/2019,PAV,19.35172,-155.8894,0,5.2,6.7,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7527,MHI,Hawaii,HAW-02389,Forereef,Mid,HA1503,2015,6/18/2015,AGR,19.313184,-155.889173,0,13,15.6,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
13062,MHI,Hawaii,HAW-04259,Forereef,Deep,SE1902_MHI_LEG2,2019,7/19/2019,AGR,19.34035,-155.8879,0,21.63974,22.24931,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7531,MHI,Hawaii,HAW-01798,Forereef,Mid,HA1503,2015,6/18/2015,AGR,19.343836,-155.886842,0,7.9,9,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7556,MHI,Hawaii,HAW-02458,Forereef,Mid,HA1503,2015,6/19/2015,AGR,19.054955,-155.886727,0,11.5,19.1,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7557,MHI,Hawaii,HAW-02458,Forereef,Mid,HA1503,2015,6/19/2015,AGR,19.054955,-155.886727,0,13,20.3,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,MAYBE,Mabe Rebreather
9958,MHI,Hawaii,HAW-02771,Forereef,Mid,HA1606,2016,8/15/2016,AGR,20.11288,-155.8862,0,12.9,17.6,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
7559,MHI,Hawaii,HAW-01851,Forereef,Deep,HA1503,2015,6/19/2015,RRB,19.052735,-155.885586,0,19,27,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9935,MHI,Hawaii,HAW-02763,Forereef,Deep,HA1606,2016,8/14/2016,AGR,19.94113,-155.8845,0,25.9,28.8,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
6011,MHI,Hawaii,HAW-00492,Forereef,Deep,HA1304,2013,8/8/2013,APR,19.939099,-155.8828862,0,18.5,19,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12929,MHI,Hawaii,HAW-04245,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/11/2019,ROB,19.04139,-155.882,0,3.657422,5.486132,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7547,MHI,Hawaii,HAW-02467,Forereef,Mid,HA1503,2015,6/19/2015,AGR,19.042843,-155.881927,0,9.9,12,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9944,MHI,Hawaii,HAW-02821,Forereef,Mid,HA1606,2016,8/14/2016,AGR,19.93748,-155.8802,0,10.1,10.4,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
9951,MHI,Hawaii,HAW-02767,Forereef,Deep,HA1606,2016,8/15/2016,ROB,20.09681,-155.8801,0,18.5,23.8,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
9953,MHI,Hawaii,HAW-02846,Forereef,Shallow,HA1606,2016,8/15/2016,AGR,20.09001,-155.8734,0,4.8,7,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
6004,MHI,Hawaii,HAW-00591,Forereef,Shallow,HA1304,2013,8/8/2013,AGR,19.94641087,-155.8714931,0,1.5,1.7,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12944,MHI,Hawaii,HAW-03757,Forereef,Mid,SE1902_MHI_LEG2,2019,7/12/2019,AGR,19.95025,-155.8701,0,9.75,10.9,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
9952,MHI,Hawaii,HAW-02792,Forereef,Mid,HA1606,2016,8/15/2016,AGR,20.08336,-155.8699,0,13.8,16.8,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
12925,MHI,Hawaii,HAW-03778,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/11/2019,PAV,19.03025,-155.8692,0,3,5.5,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
9955,MHI,Hawaii,HAW-02711,Forereef,Mid,HA1606,2016,8/15/2016,AGR,20.07986,-155.8671,0,13.1,18,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
7554,MHI,Hawaii,HAW-02275,Forereef,Deep,HA1503,2015,6/19/2015,RRB,19.028805,-155.867023,0,19.7,25.8,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,MAYBE,Mabe Rebreather
7555,MHI,Hawaii,HAW-02275,Forereef,Deep,HA1503,2015,6/19/2015,RRB,19.028805,-155.867023,0,19.4,26.7,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12937,MHI,Hawaii,HAW-04285,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/12/2019,AGR,19.94928,-155.8663,0,1.219141,1.523926,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7548,MHI,Hawaii,HAW-01995,Forereef,Deep,HA1503,2015,6/19/2015,AGR,19.027805,-155.86487,0,21.2,27.3,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7562,MHI,Hawaii,HAW-02290,Forereef,Mid,HA1503,2015,6/19/2015,AGR,19.027695,-155.86431,0,8,10,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
5942,MHI,Hawaii,HAW-01476,Forereef,Shallow,HA1304,2013,8/3/2013,ROB,20.26737649,-155.8629675,0,5.486132277,6.09570253,1,0,HAW_HAMAKUA,RANDOM,RAMP_BASIC,2013,NA,NA,0,
9946,MHI,Hawaii,HAW-03010,Forereef,Deep,HA1606,2016,8/14/2016,AGR,19.95788,-155.8615,0,18.89668,21.33496,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,0,
9943,MHI,Hawaii,HAW-02830,Forereef,Shallow,HA1606,2016,8/14/2016,AGR,19.95739,-155.8602,0,2.4,3.7,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
6017,MHI,Hawaii,HAW-01579,Forereef,Shallow,HA1304,2013,8/8/2013,AGR,19.9609699,-155.8595162,0,2.438281012,5.18134715,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2013,NA,NA,0,
9962,MHI,Hawaii,HAW-03075,Forereef,Mid,HA1606,2016,8/15/2016,AGR,20.06528,-155.8544,0,10.36269,11.58183,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,0,
6015,MHI,Hawaii,HAW-01488,Forereef,Deep,HA1304,2013,8/8/2013,SAG,20.06308017,-155.8532859,0,18.28710759,20.42060347,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2013,NA,NA,0,
6008,MHI,Hawaii,HAW-00488,Forereef,Deep,HA1304,2013,8/8/2013,AGR,20.0630039,-155.8532633,0,16.5,23,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7552,MHI,Hawaii,HAW-02455,Forereef,Mid,HA1503,2015,6/19/2015,ROB,19.017998,-155.849028,0,9,20,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
5933,MHI,Hawaii,HAW-00407,Forereef,Mid,HA1304,2013,8/3/2013,ROB,20.26759828,-155.8473238,0,13.6,15.5,0,1,HAW_HAMAKUA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9959,MHI,Hawaii,HAW-02762,Forereef,Shallow,HA1606,2016,8/15/2016,AGR,20.05389,-155.845,0,4.5,6.6,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
12941,MHI,Hawaii,HAW-04283,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/12/2019,AGR,20.05691,-155.845,0,2.133496,3.962207,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
5928,MHI,Hawaii,HAW-00398,Forereef,Deep,HA1304,2013,8/3/2013,PAV,20.27029943,-155.8421885,0,22.7,25.8,0,1,HAW_HAMAKUA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12945,MHI,Hawaii,HAW-03399,Forereef,Deep,SE1902_MHI_LEG2,2019,7/12/2019,AGR,19.97742,-155.8418,0,23.2,26.2,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
6003,MHI,Hawaii,HAW-00486,Forereef,Deep,HA1304,2013,8/8/2013,MIX,19.98997229,-155.8381286,0,18.2,22.1,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
12940,MHI,Hawaii,HAW-04278,Forereef,Mid,SE1902_MHI_LEG2,2019,7/12/2019,SCR,20.04418,-155.8378,0,9.753124,10.05791,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
6002,MHI,Hawaii,HAW-00532,Forereef,Mid,HA1304,2013,8/8/2013,SAG,20.03786271,-155.836791,0,8,11.2,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
9940,MHI,Hawaii,HAW-02747,Forereef,Deep,HA1606,2016,8/14/2016,AGR,20.0091,-155.8364,0,19.5,21.9,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
12939,MHI,Hawaii,HAW-04267,Forereef,Mid,SE1902_MHI_LEG2,2019,7/12/2019,AGR,19.9862,-155.8354,0,13.41055,14.62969,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
6010,MHI,Hawaii,HAW-00582,Forereef,Shallow,HA1304,2013,8/8/2013,AGR,19.97723591,-155.8339528,0,1.2,4.3,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6009,MHI,Hawaii,HAW-00540,Forereef,Mid,HA1304,2013,8/8/2013,APR,20.0034452,-155.8333024,0,15.7,16.8,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
6016,MHI,Hawaii,HAW-01540,Forereef,Mid,HA1304,2013,8/8/2013,AGR,20.00323883,-155.8331828,0,14.62968607,15.54404145,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2013,NA,NA,0,
12946,MHI,Hawaii,HAW-03753,Forereef,Mid,SE1902_MHI_LEG2,2019,7/12/2019,SAG,20.02573,-155.8318,0,5.5,9.7,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
9941,MHI,Hawaii,HAW-02777,Forereef,Mid,HA1606,2016,8/14/2016,AGR,19.99611,-155.8313,0,11,12.9,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
9963,MHI,Hawaii,HAW-03085,Forereef,Shallow,HA1606,2016,8/15/2016,AGR,19.97992,-155.8311,0,5.181347,5.790917,1,0,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,0,
9942,MHI,Hawaii,HAW-02826,Forereef,Shallow,HA1606,2016,8/14/2016,AGR,19.98356,-155.8303,0,3.4,3.7,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2016,NA,NA,NA,
5927,MHI,Hawaii,HAW-00433,Forereef,Mid,HA1304,2013,8/3/2013,ROB,20.26168551,-155.8246959,0,13.3,13.9,0,1,HAW_HAMAKUA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
7551,MHI,Hawaii,HAW-02149,Forereef,Deep,HA1503,2015,6/19/2015,AGR,19.014625,-155.823405,0,16,24,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
13004,MHI,Hawaii,HAW-03375,Forereef,Mid,SE1902_MHI_LEG2,2019,7/15/2019,ROB,20.26059,-155.8215,0,7.6,9.1,0,1,HAW_HAMAKUA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
5932,MHI,Hawaii,HAW-00395,Forereef,Deep,HA1304,2013,8/3/2013,ROB,20.25749448,-155.8038442,0,24,27,0,1,HAW_HAMAKUA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
13003,MHI,Hawaii,HAW-03366,Forereef,Shallow,SE1902_MHI_LEG2,2019,7/15/2019,ROB,20.25254,-155.8007,0,2.4,4,0,1,HAW_HAMAKUA,RANDOM,RAMP_BASIC,2019,NA,NA,NA,NA
7561,MHI,Hawaii,HAW-02468,Forereef,Deep,HA1503,2015,6/19/2015,RRB,19.009163,-155.800246,0,19.5,25,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
5926,MHI,Hawaii,HAW-00468,Forereef,Shallow,HA1304,2013,8/3/2013,ROB,20.24934433,-155.7970292,0,4.2,5.8,0,1,HAW_HAMAKUA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
5931,MHI,Hawaii,HAW-00448,Forereef,Mid,HA1304,2013,8/3/2013,ROB,20.25059533,-155.7924614,0,11,13.9,0,1,HAW_HAMAKUA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
5939,MHI,Hawaii,HAW-01448,Forereef,Mid,HA1304,2013,8/3/2013,ROB,20.25085609,-155.7918375,0,12.80097531,13.71533069,1,0,HAW_HAMAKUA,RANDOM,RAMP_BASIC,2013,NA,NA,0,
7560,MHI,Hawaii,HAW-02465,Forereef,Mid,HA1503,2015,6/19/2015,AGR,18.998308,-155.789587,0,9.7,11.5,0,1,HAW_KONA,RANDOM,RAMP_BASIC,2013-15,NA,NA,NA,
