"","SITE","SITEVISITID","ISLAND","YearSinceDHW4","YearSinceDHW8"
"64105","LAN-01265",6292,NA,NA,NA
"64106","LAN-01269",6293,NA,NA,NA
"64107","LAN-01272",6294,NA,NA,NA
"64108","LAN-01284",6295,NA,NA,NA
"64109","LAN-01286",6284,NA,NA,NA
"64110","LAN-01300",6283,NA,NA,NA
"64111","LAN-01307",6247,NA,NA,NA
"64112","LAN-01311",6265,NA,NA,NA
"64113","LAN-01600",9706,NA,NA,NA
"64114","LAN-01618",9707,NA,NA,NA
"64115","LAN-01643",9709,NA,NA,NA
"64116","LAN-01648",9708,NA,NA,NA
"64117","LAN-01661",9920,NA,NA,NA
"64118","LAN-01662",9755,NA,NA,NA
"64119","LAN-01671",9917,NA,NA,NA
"64120","LAN-01679",9758,NA,NA,NA
"64121","LAN-01681",9921,NA,NA,NA
"64122","LAN-01684",9919,NA,NA,NA
"64123","LAN-01693",9757,NA,NA,NA
"64124","LAN-01695",9918,NA,NA,NA
"64125","LAN-01701",9756,NA,NA,NA
"64126","LAN-01721",9923,NA,NA,NA
"64127","LAN-01724",9922,NA,NA,NA
"64128","LAN-01767",13234,NA,NA,NA
"64129","LAN-01768",12916,NA,NA,NA
"64130","LAN-01783",13233,NA,NA,NA
"64131","LAN-01785",13235,NA,NA,NA
"64132","LAN-01788",12913,NA,NA,NA
"64133","LAN-01789",13232,NA,NA,NA
"64134","LAN-01795",12716,NA,NA,NA
"64135","LAN-01800",12912,NA,NA,NA
"64136","LAN-01809",13074,NA,NA,NA
"64137","LAN-01810",13071,NA,NA,NA
"64138","LAN-01811",13077,NA,NA,NA
"64139","LAN-01813",13075,NA,NA,NA
"64140","LAN-01814",12915,NA,NA,NA
"64141","LAN-01815",13073,NA,NA,NA
"64142","LAN-01816",12914,NA,NA,NA
"64143","LAN-01817",13076,NA,NA,NA
"64144","LAN-01818",13070,NA,NA,NA
"64145","LAN-01819",12717,NA,NA,NA
"64146","LAN-01823",13072,NA,NA,NA
"64147","LAN-01829",12917,NA,NA,NA
"64148","LAY-05002",9176,NA,NA,NA
"64149","LAY-05007",9177,NA,NA,NA
"64150","LAY-05008",9187,NA,NA,NA
"64151","LAY-05010",9188,NA,NA,NA
"64152","LAY-05016",9178,NA,NA,NA
"64153","LAY-05112",11396,NA,NA,NA
"64154","LAY-05120",11395,NA,NA,NA
"64155","LAY-05131",11267,NA,NA,NA
"64156","LAY-05142",11268,NA,NA,NA
"64157","LAY-05157",11269,NA,NA,NA
"64158","LAY-05177",11270,NA,NA,NA
"64159","LAY-05178",11397,NA,NA,NA
"64160","LIS-00755",10313,NA,NA,NA
"64161","LIS-00768",10317,NA,NA,NA
"64162","LIS-00778",10298,NA,NA,NA
"64163","LIS-00780",10284,NA,NA,NA
"64164","LIS-00783",10299,NA,NA,NA
"64165","LIS-00785",10286,NA,NA,NA
"64166","LIS-00795",10300,NA,NA,NA
"64167","LIS-00802",10319,NA,NA,NA
"64168","LIS-00804",10285,NA,NA,NA
"64169","LIS-00805",10287,NA,NA,NA
"64170","LIS-00810",10301,NA,NA,NA
"64171","LIS-00820",10316,NA,NA,NA
"64172","LIS-00823",10314,NA,NA,NA
"64173","LIS-00830",10315,NA,NA,NA
"64174","LIS-00834",10318,NA,NA,NA
"64175","LIS-00838",10320,NA,NA,NA
"64176","LIS-04002",7328,NA,NA,NA
"64177","LIS-04005",7340,NA,NA,NA
"64178","LIS-04008",7341,NA,NA,NA
"64179","LIS-04014",7327,NA,NA,NA
"64180","LIS-04019",7360,NA,NA,NA
"64181","LIS-04020",7342,NA,NA,NA
"64182","LIS-04029",7326,NA,NA,NA
"64183","LIS-04035",7359,NA,NA,NA
"64184","LIS-04042",7343,NA,NA,NA
"64185","LIS-04067",7361,NA,NA,NA
"64186","LIS-04103",9145,NA,NA,NA
"64187","LIS-04105",9171,NA,NA,NA
"64188","LIS-04110",9150,NA,NA,NA
"64189","LIS-04115",9170,NA,NA,NA
"64190","LIS-04116",9152,NA,NA,NA
"64191","LIS-04117",9163,NA,NA,NA
"64192","LIS-04121",9164,NA,NA,NA
"64193","LIS-04124",9151,NA,NA,NA
"64194","LIS-04125",9162,NA,NA,NA
"64195","LIS-04128",9146,NA,NA,NA
"64196","LIS-04136",9161,NA,NA,NA
"64197","LIS-04307",11369,NA,NA,NA
"64198","LIS-04310",11383,NA,NA,NA
"64199","LIS-04312",11368,NA,NA,NA
"64200","LIS-04328",11382,NA,NA,NA
"64201","LIS-04332",11295,NA,NA,NA
"64202","LIS-04359",11297,NA,NA,NA
"64203","LIS-04367",11296,NA,NA,NA
"64204","LIS-04368",11384,NA,NA,NA
"64205","LIS-04373",11370,NA,NA,NA
"64206","LIS-04391",11298,NA,NA,NA
"64207","LIS-04393",11371,NA,NA,NA
"64208","MAI-00928",7448,NA,NA,NA
"64209","MAI-00928",7449,NA,NA,NA
"64210","MAI-00928",7450,NA,NA,NA
"64211","MAI-00929",7451,NA,NA,NA
"64212","MAI-00929",7452,NA,NA,NA
"64213","MAI-00929",7453,NA,NA,NA
"64214","MAI-00930",7454,NA,NA,NA
"64215","MAI-00930",7455,NA,NA,NA
"64216","MAI-00930",7456,NA,NA,NA
"64217","MAI-00931",7457,NA,NA,NA
"64218","MAI-00931",7458,NA,NA,NA
"64219","MAI-00931",7459,NA,NA,NA
"64220","MAI-00932",7460,NA,NA,NA
"64221","MAI-00932",7461,NA,NA,NA
"64222","MAI-00932",7462,NA,NA,NA
"64223","MAI-00933",7468,NA,NA,NA
"64224","MAI-00933",7469,NA,NA,NA
"64225","MAI-00933",7470,NA,NA,NA
"64226","MAI-00934",9201,NA,NA,NA
"64227","MAI-00934",9202,NA,NA,NA
"64228","MAI-00934",9203,NA,NA,NA
"64229","MAI-00934",9204,NA,NA,NA
"64230","MAI-00935",9205,NA,NA,NA
"64231","MAI-00935",9206,NA,NA,NA
"64232","MAI-00935",9224,NA,NA,NA
"64233","MAI-00935",9225,NA,NA,NA
"64234","MAI-00936",9207,NA,NA,NA
"64235","MAI-00936",9208,NA,NA,NA
"64236","MAI-00936",9209,NA,NA,NA
"64237","MAI-00937",9210,NA,NA,NA
"64238","MAI-00937",9213,NA,NA,NA
"64239","MAI-00937",9214,NA,NA,NA
"64240","MAI-00938",9215,NA,NA,NA
"64241","MAI-00938",9216,NA,NA,NA
"64242","MAI-00938",9217,NA,NA,NA
"64243","MAI-00939",9219,NA,NA,NA
"64244","MAI-00939",9222,NA,NA,NA
"64245","MAI-00939",9223,NA,NA,NA
"64246","MAI-01443",6038,NA,NA,NA
"64247","MAI-01449",5922,NA,NA,NA
"64248","MAI-01478",6039,NA,NA,NA
"64249","MAI-01488",6035,NA,NA,NA
"64250","MAI-01502",6037,NA,NA,NA
"64251","MAI-01567",6034,NA,NA,NA
"64252","MAI-01571",6036,NA,NA,NA
"64253","MAI-01587",5920,NA,NA,NA
"64254","MAI-02077",9655,NA,NA,NA
"64255","MAI-02104",9656,NA,NA,NA
"64256","MAI-02109",9658,NA,NA,NA
"64257","MAI-02115",9657,NA,NA,NA
"64258","MAI-02165",9641,NA,NA,NA
"64259","MAI-02178",9931,NA,NA,NA
"64260","MAI-02184",9643,NA,NA,NA
"64261","MAI-02188",9642,NA,NA,NA
"64262","MAI-02192",9933,NA,NA,NA
"64263","MAI-02196",9934,NA,NA,NA
"64264","MAI-02206",9932,NA,NA,NA
"64265","MAI-02278",9688,NA,NA,NA
"64266","MAI-02297",9689,NA,NA,NA
"64267","MAI-02307",9690,NA,NA,NA
"64268","MAI-02309",9691,NA,NA,NA
"64269","MAI-02459",12671,NA,NA,NA
"64270","MAI-02461",12635,NA,NA,NA
"64271","MAI-02466",12632,NA,NA,NA
"64272","MAI-02481",12636,NA,NA,NA
"64273","MAI-02483",12672,NA,NA,NA
"64274","MAI-02489",12633,NA,NA,NA
"64275","MAI-02502",12673,NA,NA,NA
"64276","MAI-02505",12634,NA,NA,NA
"64277","MAI-02515",12600,NA,NA,NA
"64278","MAI-02520",12612,NA,NA,NA
"64279","MAI-02527",12601,NA,NA,NA
"64280","MAI-02529",12622,NA,NA,NA
"64281","MAI-02530",12620,NA,NA,NA
"64282","MAI-02532",12613,NA,NA,NA
"64283","MAI-02534",12623,NA,NA,NA
"64284","MAI-02537",12602,NA,NA,NA
"64285","MAI-02541",12614,NA,NA,NA
"64286","MAI-02543",12621,NA,NA,NA
"64287","MAI-02544",12736,NA,NA,NA
"64288","MAI-02546",12739,NA,NA,NA
"64289","MAI-02567",12737,NA,NA,NA
"64290","MAI-02586",12738,NA,NA,NA
"64291","MAI-02664",13385,NA,NA,NA
"64292","MAI-02666",13374,NA,NA,NA
"64293","MAI-02685",13386,NA,NA,NA
"64294","MAI-02686",13387,NA,NA,NA
"64295","MAI-02706",13373,NA,NA,NA
"64296","MAI-02709",13375,NA,NA,NA
"64297","MAR-04016",9060,NA,NA,NA
"64298","MAR-04017",9062,NA,NA,NA
"64299","MAR-04030",9061,NA,NA,NA
"64300","MAR-04050",9051,NA,NA,NA
"64301","MAR-04052",9053,NA,NA,NA
"64302","MAR-04058",9052,NA,NA,NA
"64303","MAR-04059",9059,NA,NA,NA
"64304","MAR-04084",9069,NA,NA,NA
"64305","MAR-04097",9070,NA,NA,NA
"64306","MAR-04098",9071,NA,NA,NA
"64307","MAU-00533",7146,NA,NA,NA
"64308","MAU-00539",7065,NA,NA,NA
"64309","MAU-00541",7111,NA,NA,NA
"64310","MAU-00550",7110,NA,NA,NA
"64311","MAU-00551",7066,NA,NA,NA
"64312","MAU-00554",7133,NA,NA,NA
"64313","MAU-00557",7147,NA,NA,NA
"64314","MAU-00564",7132,NA,NA,NA
"64315","MAU-00571",7128,NA,NA,NA
"64316","MAU-00575",7127,NA,NA,NA
"64317","MAU-00584",7148,NA,NA,NA
"64318","MAU-00585",7154,NA,NA,NA
"64319","MAU-00586",7149,NA,NA,NA
"64320","MAU-00588",7129,NA,NA,NA
"64321","MAU-00593",7105,NA,NA,NA
"64322","MAU-00594",7155,NA,NA,NA
"64323","MAU-00596",7153,NA,NA,NA
"64324","MAU-00603",7064,NA,NA,NA
"64325","MAU-00604",7126,NA,NA,NA
"64326","MAU-00607",7104,NA,NA,NA
"64327","MAU-00612",7131,NA,NA,NA
"64328","MAU-00613",7109,NA,NA,NA
"64329","MAU-00838",11068,NA,NA,NA
"64330","MAU-00844",11084,NA,NA,NA
"64331","MAU-00848",11103,NA,NA,NA
"64332","MAU-00855",11126,NA,NA,NA
"64333","MAU-00868",11053,NA,NA,NA
"64334","MAU-00870",11104,NA,NA,NA
"64335","MAU-00884",11118,NA,NA,NA
"64336","MAU-00907",11090,NA,NA,NA
"64337","MAU-00910",11069,NA,NA,NA
"64338","MAU-00913",11121,NA,NA,NA
"64339","MAU-00918",11070,NA,NA,NA
"64340","MAU-00940",11085,NA,NA,NA
"64341","MAU-00944",11108,NA,NA,NA
"64342","MAU-00951",11127,NA,NA,NA
"64343","MAU-00952",11055,NA,NA,NA
"64344","MAU-00953",11119,NA,NA,NA
"64345","MAU-00955",11054,NA,NA,NA
"64346","MAU-00957",11105,NA,NA,NA
"64347","MAU-00984",11109,NA,NA,NA
"64348","MAU-00992",11110,NA,NA,NA
"64349","MAU-00994",11056,NA,NA,NA
"64350","MAU-00996",11106,NA,NA,NA
"64351","MAU-00997",11128,NA,NA,NA
"64352","MAU-00999",11129,NA,NA,NA
"64353","MAU-01000",11120,NA,NA,NA
"64354","MAU-01007",11087,NA,NA,NA
"64355","MAU-01012",11071,NA,NA,NA
"64356","MID-04018",7281,NA,NA,NA
"64357","MID-04041",7314,NA,NA,NA
"64358","MID-04048",7300,NA,NA,NA
"64359","MID-04051",7316,NA,NA,NA
"64360","MID-04056",7302,NA,NA,NA
"64361","MID-04063",7279,NA,NA,NA
"64362","MID-04070",7315,NA,NA,NA
"64363","MID-04072",7301,NA,NA,NA
"64364","MID-04087",7278,NA,NA,NA
"64365","MID-04088",7280,NA,NA,NA
"64366","MID-04093",7303,NA,NA,NA
"64367","MID-04134",9134,NA,NA,NA
"64368","MID-04139",9123,NA,NA,NA
"64369","MID-04165",9124,NA,NA,NA
"64370","MID-04167",9136,NA,NA,NA
"64371","MID-04168",9135,NA,NA,NA
"64372","MID-04170",9125,NA,NA,NA
"64373","MID-04184",9137,NA,NA,NA
"64374","MID-04189",9126,NA,NA,NA
"64375","MID-04356",11328,NA,NA,NA
"64376","MID-04363",11327,NA,NA,NA
"64377","MID-04383",11348,NA,NA,NA
"64378","MID-04386",11347,NA,NA,NA
"64379","MID-04410",11346,NA,NA,NA
"64380","MID-04423",11345,NA,NA,NA
"64381","MOL-01425",6235,NA,NA,NA
"64382","MOL-01427",6234,NA,NA,NA
"64383","MOL-01432",6231,NA,NA,NA
"64384","MOL-01435",6236,NA,NA,NA
"64385","MOL-01436",6233,NA,NA,NA
"64386","MOL-01437",6238,NA,NA,NA
"64387","MOL-01440",6232,NA,NA,NA
"64388","MOL-01444",6237,NA,NA,NA
"64389","MOL-01446",6060,NA,NA,NA
"64390","MOL-01447",6069,NA,NA,NA
"64391","MOL-01453",6070,NA,NA,NA
"64392","MOL-01456",6062,NA,NA,NA
"64393","MOL-01461",6061,NA,NA,NA
"64394","MOL-01487",6071,NA,NA,NA
"64395","MOL-01501",6201,NA,NA,NA
"64396","MOL-01502",6197,NA,NA,NA
"64397","MOL-01509",6202,NA,NA,NA
"64398","MOL-01510",6198,NA,NA,NA
"64399","MOL-01513",6199,NA,NA,NA
"64400","MOL-01514",6200,NA,NA,NA
"64401","MOL-01516",6203,NA,NA,NA
"64402","MOL-01939",9724,NA,NA,NA
"64403","MOL-01953",9725,NA,NA,NA
"64404","MOL-01977",9726,NA,NA,NA
"64405","MOL-01997",9741,NA,NA,NA
"64406","MOL-02036",9742,NA,NA,NA
"64407","MOL-02057",9743,NA,NA,NA
"64408","MOL-02099",9692,NA,NA,NA
"64409","MOL-02105",9696,NA,NA,NA
"64410","MOL-02115",9693,NA,NA,NA
"64411","MOL-02116",9695,NA,NA,NA
"64412","MOL-02126",9694,NA,NA,NA
"64413","MOL-02194",12776,NA,NA,NA
"64414","MOL-02197",12777,NA,NA,NA
"64415","MOL-02221",12761,NA,NA,NA
"64416","MOL-02227",12762,NA,NA,NA
"64417","MOL-02233",12763,NA,NA,NA
"64418","MOL-02240",12778,NA,NA,NA
"64419","MOL-02242",12764,NA,NA,NA
"64420","MOL-02254",12832,NA,NA,NA
"64421","MOL-02255",12863,NA,NA,NA
"64422","MOL-02260",12836,NA,NA,NA
"64423","MOL-02263",12861,NA,NA,NA
"64424","MOL-02265",12835,NA,NA,NA
"64425","MOL-02266",12833,NA,NA,NA
"64426","MOL-02275",12862,NA,NA,NA
"64427","MOL-02276",12864,NA,NA,NA
"64428","MOL-02280",12834,NA,NA,NA
"64429","MOL-02283",12837,NA,NA,NA
"64430","MOL-02286",12823,NA,NA,NA
"64431","MOL-02291",12821,NA,NA,NA
"64432","MOL-02300",12822,NA,NA,NA
"64433","MOL-02306",12824,NA,NA,NA
"64434","NII-01193",6088,NA,NA,NA
"64435","NII-01215",6089,NA,NA,NA
"64436","NII-01219",6106,NA,NA,NA
"64437","NII-01224",6129,NA,NA,NA
"64438","NII-01225",6145,NA,NA,NA
"64439","NII-01227",6146,NA,NA,NA
"64440","NII-01231",6107,NA,NA,NA
"64441","NII-01235",6130,NA,NA,NA
"64442","NII-01251",6147,NA,NA,NA
"64443","NII-01254",6131,NA,NA,NA
"64444","NII-01255",6132,NA,NA,NA
"64445","NII-01272",6091,NA,NA,NA
"64446","NII-01275",6148,NA,NA,NA
"64447","NII-01284",6109,NA,NA,NA
"64448","NII-01290",6149,NA,NA,NA
"64449","NII-01302",6108,NA,NA,NA
"64450","NII-01303",6090,NA,NA,NA
"64451","NII-01694",9819,NA,NA,NA
"64452","NII-01719",9822,NA,NA,NA
"64453","NII-01726",9820,NA,NA,NA
"64454","NII-01736",9821,NA,NA,NA
"64455","NII-01745",9823,NA,NA,NA
"64456","NII-02504",13144,NA,NA,NA
"64457","NII-02547",13146,NA,NA,NA
"64458","NII-02552",13145,NA,NA,NA
"64459","NII-02559",13147,NA,NA,NA
"64460","NII-02572",13177,NA,NA,NA
"64461","NII-02580",13180,NA,NA,NA
"64462","NII-02583",13179,NA,NA,NA
"64463","NII-02584",13178,NA,NA,NA
"64464","NII-02594",13148,NA,NA,NA
"64465","OAH-01378",6418,NA,NA,NA
"64466","OAH-01380",6415,NA,NA,NA
"64467","OAH-01401",6419,NA,NA,NA
"64468","OAH-01407",6416,NA,NA,NA
"64469","OAH-01419",6407,NA,NA,NA
"64470","OAH-01427",6404,NA,NA,NA
"64471","OAH-01428",6420,NA,NA,NA
"64472","OAH-01435",6417,NA,NA,NA
"64473","OAH-01436",6451,NA,NA,NA
"64474","OAH-01442",6447,NA,NA,NA
"64475","OAH-01457",6405,NA,NA,NA
"64476","OAH-01458",6408,NA,NA,NA
"64477","OAH-01462",6450,NA,NA,NA
"64478","OAH-01466",6448,NA,NA,NA
"64479","OAH-01468",6406,NA,NA,NA
"64480","OAH-01485",6409,NA,NA,NA
"64481","OAH-01490",6452,NA,NA,NA
"64482","OAH-01494",6449,NA,NA,NA
"64483","OAH-01508",6179,NA,NA,NA
"64484","OAH-01509",6176,NA,NA,NA
"64485","OAH-01529",6177,NA,NA,NA
"64486","OAH-01537",6180,NA,NA,NA
"64487","OAH-01543",6178,NA,NA,NA
"64488","OAH-01558",6181,NA,NA,NA
"64489","OAH-01560",6457,NA,NA,NA
"64490","OAH-01562",6391,NA,NA,NA
"64491","OAH-01564",6453,NA,NA,NA
"64492","OAH-01570",6460,NA,NA,NA
"64493","OAH-01572",6392,NA,NA,NA
"64494","OAH-01579",6456,NA,NA,NA
"64495","OAH-01584",6458,NA,NA,NA
"64496","OAH-01585",6402,NA,NA,NA
"64497","OAH-01586",6403,NA,NA,NA
"64498","OAH-01587",6393,NA,NA,NA
"64499","OAH-01594",6455,NA,NA,NA
"64500","OAH-01595",6459,NA,NA,NA
"64501","OAH-01602",6454,NA,NA,NA
"64502","OAH-01604",6390,NA,NA,NA
"64503","OAH-01629",6401,NA,NA,NA
"64504","OAH-01910",6400,NA,NA,NA
"64505","OAH-01999",6394,NA,NA,NA
"64506","OAH-02518",10062,NA,NA,NA
"64507","OAH-02521",10064,NA,NA,NA
"64508","OAH-02538",10066,NA,NA,NA
"64509","OAH-02556",10065,NA,NA,NA
"64510","OAH-02564",10063,NA,NA,NA
"64511","OAH-02569",10092,NA,NA,NA
"64512","OAH-02588",10021,NA,NA,NA
"64513","OAH-02594",10005,NA,NA,NA
"64514","OAH-02597",10007,NA,NA,NA
"64515","OAH-02605",10006,NA,NA,NA
"64516","OAH-02621",10022,NA,NA,NA
"64517","OAH-02643",10020,NA,NA,NA
"64518","OAH-02650",10073,NA,NA,NA
"64519","OAH-02667",10076,NA,NA,NA
"64520","OAH-02687",10074,NA,NA,NA
"64521","OAH-02729",10075,NA,NA,NA
"64522","OAH-02739",10077,NA,NA,NA
"64523","OAH-02749",10019,NA,NA,NA
"64524","OAH-02758",10030,NA,NA,NA
"64525","OAH-02766",10033,NA,NA,NA
"64526","OAH-02781",10031,NA,NA,NA
"64527","OAH-02794",10032,NA,NA,NA
"64528","OAH-02796",10034,NA,NA,NA
"64529","OAH-02810",9976,NA,NA,NA
"64530","OAH-02814",9991,NA,NA,NA
"64531","OAH-02817",9978,NA,NA,NA
"64532","OAH-02833",9979,NA,NA,NA
"64533","OAH-02843",10008,NA,NA,NA
"64534","OAH-02846",9977,NA,NA,NA
"64535","OAH-02858",9993,NA,NA,NA
"64536","OAH-02906",9994,NA,NA,NA
"64537","OAH-02909",9992,NA,NA,NA
"64538","OAH-03000",13257,NA,NA,NA
"64539","OAH-03051",13284,NA,NA,NA
"64540","OAH-03052",13301,NA,NA,NA
"64541","OAH-03057",13283,NA,NA,NA
"64542","OAH-03065",13302,NA,NA,NA
"64543","OAH-03078",13339,NA,NA,NA
"64544","OAH-03084",13340,NA,NA,NA
"64545","OAH-03087",13341,NA,NA,NA
"64546","OAH-03088",13342,NA,NA,NA
"64547","OAH-03110",13312,NA,NA,NA
"64548","OAH-03112",13316,NA,NA,NA
"64549","OAH-03122",13282,NA,NA,NA
"64550","OAH-03232",13314,NA,NA,NA
"64551","OAH-03233",13313,NA,NA,NA
"64552","OAH-03234",13317,NA,NA,NA
"64553","OAH-03235",13281,NA,NA,NA
"64554","OAH-03242",13315,NA,NA,NA
"64555","OAH-03243",13318,NA,NA,NA
"64556","OAH-03259",13352,NA,NA,NA
"64557","OAH-03262",13252,NA,NA,NA
"64558","OAH-03265",13355,NA,NA,NA
"64559","OAH-03267",13254,NA,NA,NA
"64560","OAH-03272",13253,NA,NA,NA
"64561","OAH-03279",13295,NA,NA,NA
"64562","OAH-03282",13258,NA,NA,NA
"64563","OAH-03284",13357,NA,NA,NA
"64564","OAH-03286",13255,NA,NA,NA
"64565","OAH-03288",13356,NA,NA,NA
"64566","OAH-03292",13354,NA,NA,NA
"64567","OAH-03293",13256,NA,NA,NA
"64568","OAH-03296",13259,NA,NA,NA
"64569","OAH-03301",13353,NA,NA,NA
"64570","OAH-04000",13293,NA,NA,NA
"64571","OAH-04001",13294,NA,NA,NA
"64572","OAH-04002",13303,NA,NA,NA
"64573","OFU-00651",8564,NA,NA,NA
"64574","OFU-00652",8488,NA,NA,NA
"64575","OFU-00655",8344,NA,NA,NA
"64576","OFU-00660",8539,NA,NA,NA
"64577","OFU-00661",8574,NA,NA,NA
"64578","OFU-00667",8557,NA,NA,NA
"64579","OFU-00669",8328,NA,NA,NA
"64580","OFU-00672",8555,NA,NA,NA
"64581","OFU-00686",8484,NA,NA,NA
"64582","OFU-00692",8566,NA,NA,NA
"64583","OFU-00694",8489,NA,NA,NA
"64584","OFU-00700",8491,NA,NA,NA
"64585","OFU-00706",8540,NA,NA,NA
"64586","OFU-00710",8556,NA,NA,NA
"64587","OFU-00712",8565,NA,NA,NA
"64588","OFU-00715",8485,NA,NA,NA
"64589","OFU-00720",8486,NA,NA,NA
"64590","OFU-00721",8330,NA,NA,NA
"64591","OFU-00722",8345,NA,NA,NA
"64592","OFU-00728",8329,NA,NA,NA
"64593","OFU-00740",8577,NA,NA,NA
"64594","OFU-00743",8575,NA,NA,NA
"64595","OFU-00744",8347,NA,NA,NA
"64596","OFU-00750",8346,NA,NA,NA
"64597","OFU-00751",8490,NA,NA,NA
"64598","OFU-00760",8576,NA,NA,NA
"64599","OFU-00761",8487,NA,NA,NA
"64600","OFU-00764",8331,NA,NA,NA
"64601","OFU-00765",8541,NA,NA,NA
"64602","OFU-00781",8567,NA,NA,NA
"64603","OFU-00789",8558,NA,NA,NA
"64604","OFU-00982",12015,NA,NA,NA
"64605","OFU-00985",11993,NA,NA,NA
"64606","OFU-00987",11972,NA,NA,NA
"64607","OFU-00995",11997,NA,NA,NA
"64608","OFU-01000",11992,NA,NA,NA
"64609","OFU-01004",11974,NA,NA,NA
"64610","OFU-01010",11983,NA,NA,NA
"64611","OFU-01013",12014,NA,NA,NA
"64612","OFU-01014",11973,NA,NA,NA
"64613","OFU-01024",11984,NA,NA,NA
"64614","OFU-01031",11994,NA,NA,NA
"64615","OFU-01033",11995,NA,NA,NA
"64616","OFU-01034",11998,NA,NA,NA
"64617","OFU-01045",11975,NA,NA,NA
"64618","OFU-01047",11996,NA,NA,NA
"64619","OFU-01049",11982,NA,NA,NA
"64620","OFU-01051",12012,NA,NA,NA
"64621","PAG-00506",6958,NA,NA,NA
"64622","PAG-00507",6957,NA,NA,NA
"64623","PAG-00510",6959,NA,NA,NA
"64624","PAG-00525",6905,NA,NA,NA
"64625","PAG-00532",6920,NA,NA,NA
"64626","PAG-00547",6952,NA,NA,NA
"64627","PAG-00548",6904,NA,NA,NA
"64628","PAG-00553",6954,NA,NA,NA
"64629","PAG-00555",6903,NA,NA,NA
"64630","PAG-00556",6972,NA,NA,NA
"64631","PAG-00557",6918,NA,NA,NA
"64632","PAG-00562",6953,NA,NA,NA
"64633","PAG-00573",6951,NA,NA,NA
"64634","PAG-00575",6917,NA,NA,NA
"64635","PAG-00577",6919,NA,NA,NA
"64636","PAG-00588",6960,NA,NA,NA
"64637","PAG-00609",6973,NA,NA,NA
"64638","PAG-00617",6902,NA,NA,NA
"64639","PAG-00821",11153,NA,NA,NA
"64640","PAG-00836",10954,NA,NA,NA
"64641","PAG-00840",10950,NA,NA,NA
"64642","PAG-00886",10926,NA,NA,NA
"64643","PAG-00891",10955,NA,NA,NA
"64644","PAG-00892",11154,NA,NA,NA
"64645","PAG-00899",11136,NA,NA,NA
"64646","PAG-00912",10927,NA,NA,NA
"64647","PAG-00916",10952,NA,NA,NA
"64648","PAG-00924",11137,NA,NA,NA
"64649","PAG-00975",10929,NA,NA,NA
"64650","PAG-00982",10951,NA,NA,NA
"64651","PAG-00997",11138,NA,NA,NA
"64652","PAG-01006",10928,NA,NA,NA
"64653","PAG-01019",10956,NA,NA,NA
"64654","PAG-01025",10957,NA,NA,NA
"64655","PAG-01037",10953,NA,NA,NA
"64656","PAG-01046",11139,NA,NA,NA
"64657","PAG-01066",11155,NA,NA,NA
"64658","PAL-00613",8857,NA,NA,NA
"64659","PAL-00620",8854,NA,NA,NA
"64660","PAL-00621",8880,NA,NA,NA
"64661","PAL-00630",8855,NA,NA,NA
"64662","PAL-00648",8923,NA,NA,NA
"64663","PAL-00660",8889,NA,NA,NA
"64664","PAL-00666",8920,NA,NA,NA
"64665","PAL-00671",8902,NA,NA,NA
"64666","PAL-00677",8893,NA,NA,NA
"64667","PAL-00689",8834,NA,NA,NA
"64668","PAL-00690",8795,NA,NA,NA
"64669","PAL-00692",8891,NA,NA,NA
"64670","PAL-00693",8836,NA,NA,NA
"64671","PAL-00695",8904,NA,NA,NA
"64672","PAL-00703",8894,NA,NA,NA
"64673","PAL-00710",8903,NA,NA,NA
"64674","PAL-00713",8856,NA,NA,NA
"64675","PAL-00714",8881,NA,NA,NA
"64676","PAL-00720",8835,NA,NA,NA
"64677","PAL-00731",8892,NA,NA,NA
"64678","PAL-00740",8796,NA,NA,NA
"64679","PAL-00742",8914,NA,NA,NA
"64680","PAL-00743",8895,NA,NA,NA
"64681","PAL-00744",8882,NA,NA,NA
"64682","PAL-00745",8811,NA,NA,NA
"64683","PAL-00751",8814,NA,NA,NA
"64684","PAL-00752",8797,NA,NA,NA
"64685","PAL-00753",8905,NA,NA,NA
"64686","PAL-00760",8879,NA,NA,NA
"64687","PAL-00763",8921,NA,NA,NA
"64688","PAL-00765",8916,NA,NA,NA
"64689","PAL-00766",8917,NA,NA,NA
"64690","PAL-00772",8837,NA,NA,NA
"64691","PAL-00773",8812,NA,NA,NA
"64692","PAL-00774",8813,NA,NA,NA
"64693","PAL-00775",8798,NA,NA,NA
"64694","PAL-00783",8922,NA,NA,NA
"64695","PAL-00788",8915,NA,NA,NA
"64696","PAL-00856",8890,NA,NA,NA
"64697","PAL-01052",12356,NA,NA,NA
"64698","PAL-01057",12406,NA,NA,NA
"64699","PAL-01059",12393,NA,NA,NA
"64700","PAL-01065",12372,NA,NA,NA
"64701","PAL-01066",12416,NA,NA,NA
"64702","PAL-01075",12336,NA,NA,NA
"64703","PAL-01077",12394,NA,NA,NA
"64704","PAL-01087",12414,NA,NA,NA
"64705","PAL-01093",12357,NA,NA,NA
"64706","PAL-01095",12373,NA,NA,NA
"64707","PAL-01100",12407,NA,NA,NA
"64708","PAL-01101",12341,NA,NA,NA
"64709","PAL-01102",12383,NA,NA,NA
"64710","PAL-01104",12417,NA,NA,NA
"64711","PAL-01106",12358,NA,NA,NA
"64712","PAL-01107",12352,NA,NA,NA
"64713","PAL-01111",12340,NA,NA,NA
